Case ID,Label,Duration_2_M,Duration_2_S,Duration_2_L,Duration_2_LL,Cumduration_5_S,Cumduration_5_M,Cumduration_5_L,Cumduration_5_LL,Duration_3_M,Duration_3_L,Duration_3_LL,Cumduration_3_M,Cumduration_3_S,Cumduration_3_L,Cumduration_3_LL,Duration_5_M,Duration_5_S,Duration_5_L,Duration_5_LL,Duration_4_S,Duration_4_M,Duration_4_L,Duration_4_LL,Cumduration_2_M,Cumduration_2_S,Cumduration_2_L,Cumduration_2_LL,Cumduration_4_S,Cumduration_4_M,Cumduration_4_L,Cumduration_4_LL
HHA,0,0.9652200000000004,0.03477999999999959,0.0,0.0,0.2716599999999998,0.7283400000000002,0.0,0.0,1.0,0.0,0.0,0.86172,0.13827999999999996,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9652200000000004,0.03477999999999959,0.0,0.0,0.17220999999999975,0.8277900000000002,0.0,0.0
HI,0,0.6049499999999997,0.0,0.39505000000000035,0.0,0.0,0.06279000000000057,0.9372099999999994,0.0,1.0,0.0,0.0,0.8500200000000007,0.0,0.14997999999999934,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0694700000000017,0.9305299999999983,0.6049499999999997,0.0,0.39505000000000035,0.0,0.0,0.0,1.0,0.0
HIA,0,0.8791799999999999,0.0,0.12082000000000015,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.3369300000000006,0.6630699999999994,0.0,0.8791799999999999,0.0,0.12082000000000015,0.0,0.0,1.0,0.0,0.0
HJ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.49092,0.50908,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HJA,0,1.0,0.0,0.0,0.0,0.07041999999999993,0.9295800000000001,0.0,0.0,1.0,0.0,0.0,0.9349799999999999,0.06502000000000008,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HK,1,0.95262,0.04737999999999998,0.0,0.0,0.39487000000000005,0.60513,0.0,0.0,1.0,0.0,0.0,0.85947,0.14053000000000004,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.23313999999999968,0.7668600000000003,0.0,0.0,0.95262,0.04737999999999998,0.0,0.0,0.30630999999999986,0.6936900000000001,0.0,0.0
HKA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.9094400000000009,0.09055999999999909,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HL,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.6890300000000007,0.3109699999999993,1.0,0.0,0.0,0.0,0.0,0.93255,0.06745000000000001,0.0
HLA,0,0.9535200000000001,0.046479999999999855,0.0,0.0,0.4540899999999999,0.5459100000000001,0.0,0.0,1.0,0.0,0.0,0.87567,0.12433000000000005,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.54949,0.45050999999999997,0.0,0.0,0.9535200000000001,0.046479999999999855,0.0,0.0,0.37066,0.62934,0.0,0.0
HM,1,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7610099999999997,0.23899000000000026,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0
HN,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9165299999999998,0.08347000000000016,0.0,0.0,0.0,0.0,0.8186300000000006,0.18136999999999937,0.95485,0.04515000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.4378000000000002,0.5621999999999998,0.0,0.0
HNA,0,1.0,0.0,0.0,0.0,0.52609,0.47391000000000005,0.0,0.0,1.0,0.0,0.0,0.8700900000000003,0.12990999999999975,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.83101,0.16898999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.4489599999999996,0.5510400000000004,0.0,0.0
HO,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.4637400000000005,0.5362599999999995,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HP,0,0.8834999999999997,0.11650000000000027,0.0,0.0,0.37318000000000007,0.6268199999999999,0.0,0.0,1.0,0.0,0.0,0.7916099999999999,0.20839000000000008,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8834999999999997,0.11650000000000027,0.0,0.0,0.2826399999999998,0.7173600000000002,0.0,0.0
HQ,0,0.8253599999999999,0.17464000000000013,0.0,0.0,0.34536999999999995,0.65463,0.0,0.0,1.0,0.0,0.0,0.86172,0.13827999999999996,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.025150000000000006,0.97485,0.0,0.0,0.8253599999999999,0.17464000000000013,0.0,0.0,0.2524000000000002,0.7475999999999998,0.0,0.0
HR,0,1.0,0.0,0.0,0.0,0.1567299999999996,0.8432700000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04737999999999998,0.95262,0.0,0.0
HS,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HT,0,0.85839,0.14161,0.0,0.0,0.1365700000000003,0.8634299999999997,0.0,0.0,1.0,0.0,0.0,0.7665899999999999,0.23341000000000012,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.7351799999999997,0.2648200000000003,0.0,0.85839,0.14161,0.0,0.0,0.025419999999999998,0.97458,0.0,0.0
HV,0,1.0,0.0,0.0,0.0,0.12649,0.87351,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.3202600000000002,0.6797399999999998,0.0,0.0
HW,1,0.8907000000000003,0.10929999999999973,0.0,0.0,0.0856300000000001,0.9143699999999999,0.0,0.0,1.0,0.0,0.0,0.8043899999999997,0.19561000000000028,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6646200000000002,0.3353799999999998,0.0,0.8907000000000003,0.10929999999999973,0.0,0.0,0.0,1.0,0.0,0.0
HX,0,0.8826,0.11739999999999995,0.0,0.0,0.07140999999999975,0.9285900000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9607900000000003,0.039209999999999745,0.0,0.0,0.8826,0.11739999999999995,0.0,0.0,0.17769999999999975,0.8223000000000003,0.0,0.0
HY,0,0.8556900000000001,0.14430999999999994,0.0,0.0,0.024789999999999868,0.9752100000000001,0.0,0.0,1.0,0.0,0.0,0.76722,0.23278,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.27320999999999973,0.7267900000000003,0.0,0.8556900000000001,0.14430999999999994,0.0,0.0,0.0,1.0,0.0,0.0
HZ,0,1.0,0.0,0.0,0.0,0.14467000000000008,0.8553299999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.03424000000000005,0.96576,0.0,0.0
I,0,1.0,0.0,0.0,0.0,0.08410000000000029,0.9158999999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9588100000000002,0.04118999999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.19993000000000016,0.8000699999999998,0.0,0.0
IA,1,1.0,0.0,0.0,0.0,0.0034600000000000186,0.99654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7189800000000002,0.0,0.2810199999999998,0.0,0.9489100000000001,0.05108999999999986,0.0,0.0,1.0,0.0,0.0,0.0,0.2944300000000002,0.7055699999999998,0.0,0.0
IAA,0,0.9438000000000004,0.0,0.056199999999999584,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9438000000000004,0.0,0.056199999999999584,0.0,0.0,1.0,0.0,0.0
IB,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0856300000000001,0.9143699999999999,0.0,0.0
IBA,0,1.0,0.0,0.0,0.0,0.08815000000000017,0.9118499999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9429699999999999,0.057030000000000136,0.0,0.0,1.0,0.0,0.0,0.0,0.07581999999999978,0.9241800000000002,0.0,0.0
IC,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
IDA,0,0.9679199999999999,0.03208000000000011,0.0,0.0,0.052690000000000126,0.9473099999999999,0.0,0.0,1.0,0.0,0.0,0.8428200000000001,0.15717999999999988,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6730800000000006,0.32691999999999943,0.0,0.9679199999999999,0.03208000000000011,0.0,0.0,0.0,1.0,0.0,0.0
IE,0,1.0,0.0,0.0,0.0,0.1673499999999999,0.8326500000000001,0.0,0.0,1.0,0.0,0.0,0.92103,0.07896999999999998,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05880999999999981,0.9411900000000002,0.0,0.0
IEA,0,0.96882,0.031179999999999986,0.0,0.0,0.15528999999999993,0.8447100000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9627699999999999,0.037230000000000096,0.0,0.0,0.96882,0.031179999999999986,0.0,0.0,0.26644000000000023,0.7335599999999998,0.0,0.0
IF,0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0
IFA,1,1.0,0.0,0.0,0.0,0.0,0.0850200000000001,0.9149799999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IG,0,0.8737800000000009,0.0,0.1262199999999991,0.0,0.0,0.0,0.6301700000000015,0.36982999999999855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7416400000000003,0.2583599999999997,0.0,0.0,0.8737800000000009,0.0,0.1262199999999991,0.0,0.0,1.0,0.0,0.0
IGA,0,1.0,0.0,0.0,0.0,0.0957100000000004,0.9042899999999996,0.0,0.0,1.0,0.0,0.0,0.92319,0.07681000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.22026999999999974,0.7797300000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.2415999999999996,0.7584000000000004,0.0,0.0
IH,0,1.0,0.0,0.0,0.0,0.21406000000000036,0.7859399999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.20082999999999984,0.7991700000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.10966000000000031,0.8903399999999997,0.0,0.0
IHA,0,1.0,0.0,0.0,0.0,0.0,0.1362300000000003,0.8637699999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
II,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.40920000000000023,0.0,0.5907999999999998,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8083500000000008,0.1916499999999992,0.0
IIA,0,0.8494799999999998,0.1505200000000002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7760400000000001,0.22395999999999994,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.9813500000000008,0.018649999999999167,0.8494799999999998,0.1505200000000002,0.0,0.0,0.0,1.0,0.0,0.0
IJ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.053610000000000824,0.9463899999999992,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IJA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IK,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IKA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5218800000000003,0.47811999999999966,0.0,0.7118700000000002,0.0,0.2881299999999998,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.1337799999999998,0.8662200000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8872799999999996,0.11272000000000038,0.0
IL,0,0.9176100000000003,0.08238999999999974,0.0,0.0,0.14673999999999987,0.8532600000000001,0.0,0.0,1.0,0.0,0.0,0.8066399999999998,0.1933600000000002,0.0,0.0,0.5841600000000007,0.0,0.4158399999999993,0.0,0.7538800000000001,0.2461199999999999,0.0,0.0,0.9176100000000003,0.08238999999999974,0.0,0.0,0.48919000000000024,0.5108099999999998,0.0,0.0
ILA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IM,0,0.8879999999999999,0.1120000000000001,0.0,0.0,0.2586999999999997,0.7413000000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.8972500000000001,0.1027499999999999,0.0,0.0,0.8879999999999999,0.1120000000000001,0.0,0.0,0.15808,0.84192,0.0,0.0
IN,1,1.0,0.0,0.0,0.0,0.2566299999999999,0.7433700000000001,0.0,0.0,1.0,0.0,0.0,0.8718000000000004,0.12819999999999965,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15592000000000006,0.8440799999999999,0.0,0.0
IO,0,1.0,0.0,0.0,0.0,0.05367999999999995,0.94632,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9568300000000001,0.04316999999999993,0.0,0.0,1.0,0.0,0.0,0.0,0.10363000000000033,0.8963699999999997,0.0,0.0
IP,0,0.8691900000000001,0.13080999999999987,0.0,0.0,0.2736399999999999,0.7263600000000001,0.0,0.0,1.0,0.0,0.0,0.7793700000000001,0.22062999999999988,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8691900000000001,0.13080999999999987,0.0,0.0,0.17437000000000014,0.8256299999999999,0.0,0.0
IQ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IR,1,0.9670200000000002,0.03297999999999979,0.0,0.0,0.030370000000000008,0.96963,0.0,0.0,1.0,0.0,0.0,0.8528100000000003,0.1471899999999997,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6177300000000008,0.3822699999999992,0.0,0.9670200000000002,0.03297999999999979,0.0,0.0,0.0,1.0,0.0,0.0
IS,0,1.0,0.0,0.0,0.0,0.17437000000000014,0.8256299999999999,0.0,0.0,1.0,0.0,0.0,0.8818799999999998,0.11812000000000022,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06654999999999989,0.9334500000000001,0.0,0.0
IT,0,0.8333699999999999,0.16663000000000006,0.0,0.0,0.5475099999999999,0.45249000000000006,0.0,0.0,1.0,0.0,0.0,0.7528200000000003,0.24717999999999973,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.48648999999999987,0.5135100000000001,0.0,0.0,0.8333699999999999,0.16663000000000006,0.0,0.0,0.47226999999999997,0.52773,0.0,0.0
IU,0,0.9537000000000004,0.0,0.046299999999999564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9687100000000002,0.03128999999999982,0.0,0.0,0.9537000000000004,0.0,0.046299999999999564,0.0,0.0,1.0,0.0,0.0
IV,1,0.6860400000000002,0.0,0.3139599999999998,0.0,0.0,0.0,0.6857900000000008,0.3142099999999992,0.5850600000000004,0.41493999999999964,0.0,0.2752800000000004,0.0,0.7247199999999996,0.0,0.0,0.0,0.0,1.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.6860400000000002,0.0,0.3139599999999998,0.0,0.0,0.6723600000000003,0.3276399999999997,0.0
IW,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
IX,1,0.94902,0.050980000000000025,0.0,0.0,0.06384999999999996,0.93615,0.0,0.0,1.0,0.0,0.0,0.8466900000000002,0.15330999999999984,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.7351799999999997,0.2648200000000003,0.0,0.94902,0.050980000000000025,0.0,0.0,0.0,1.0,0.0,0.0
IY,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9725099999999998,0.0,0.027490000000000236,0.0,0.0,0.7566899999999999,0.24331000000000014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IZ,0,0.9436200000000001,0.056379999999999875,0.0,0.0,0.17140000000000022,0.8285999999999998,0.0,0.0,1.0,0.0,0.0,0.8227500000000001,0.1772499999999999,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9436200000000001,0.056379999999999875,0.0,0.0,0.06322000000000028,0.9367799999999997,0.0,0.0
J,0,0.85839,0.14161,0.0,0.0,0.37561,0.62439,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.8510799999999996,0.14892000000000039,0.0,0.0,0.85839,0.14161,0.0,0.0,0.28534000000000015,0.7146599999999999,0.0,0.0
JA,0,0.81996,0.18003999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9546000000000001,0.045399999999999885,0.0,0.0,0.16899000000000086,0.0,0.8310099999999991,0.0,0.9330699999999998,0.06693000000000016,0.0,0.0,0.81996,0.18003999999999998,0.0,0.0,0.3957700000000002,0.6042299999999998,0.0,0.0
JAA,1,1.0,0.0,0.0,0.0,0.29811999999999994,0.7018800000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.8471199999999999,0.15288000000000013,0.0,0.0,1.0,0.0,0.0,0.0,0.20101000000000013,0.7989899999999999,0.0,0.0
JB,1,1.0,0.0,0.0,0.0,0.14619999999999989,0.8538000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03586,0.96414,0.0,0.0
JBA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7525500000000003,0.24744999999999973,0.0,0.8483999999999998,0.0,0.15160000000000018,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JC,0,0.8529900000000001,0.14700999999999986,0.0,0.0,0.5921500000000002,0.4078499999999998,0.0,0.0,1.0,0.0,0.0,0.7660499999999999,0.2339500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.7661200000000004,0.23387999999999964,0.0,0.0,0.8529900000000001,0.14700999999999986,0.0,0.0,0.5309499999999998,0.4690500000000002,0.0,0.0
JCA,1,1.0,0.0,0.0,0.0,0.18391000000000002,0.81609,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.34456,0.65544,0.0,0.0,1.0,0.0,0.0,0.0,0.07689999999999975,0.9231000000000003,0.0,0.0
JD,0,1.0,0.0,0.0,0.0,0.47173,0.52827,0.0,0.0,1.0,0.0,0.0,0.92103,0.07896999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.4425699999999999,0.5574300000000001,0.0,0.0
JDA,1,1.0,0.0,0.0,0.0,0.0,0.09240000000000048,0.9075999999999995,0.0,1.0,0.0,0.0,0.9647699999999997,0.0,0.03523000000000032,0.0,0.0,0.0,0.11285000000000167,0.8871499999999983,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JE,0,1.0,0.0,0.0,0.0,0.25969,0.74031,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.7843900000000001,0.21560999999999986,0.0,0.0,1.0,0.0,0.0,0.0,0.1591600000000004,0.8408399999999996,0.0,0.0
JEA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JF,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6499500000000005,0.35004999999999953,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9310899999999998,0.06891000000000025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JFA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8796300000000001,0.12036999999999987,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.43863000000000074,0.5613699999999993,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JG,0,1.0,0.0,0.0,0.0,0.0,0.7460700000000005,0.25392999999999954,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18168000000000006,0.8183199999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JGA,0,0.7311300000000003,0.0,0.2688699999999997,0.0,0.0,0.7917000000000005,0.20829999999999949,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.7840700000000016,0.2159299999999984,0.7311300000000003,0.0,0.2688699999999997,0.0,0.0,0.5783100000000001,0.4216899999999999,0.0
JH,0,0.9032100000000001,0.09678999999999993,0.0,0.0,0.04054000000000002,0.95946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9825900000000001,0.0,0.017409999999999926,0.0,0.7885300000000002,0.21146999999999982,0.0,0.0,0.9032100000000001,0.09678999999999993,0.0,0.0,0.24861999999999984,0.7513800000000002,0.0,0.0
JHA,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9042000000000003,0.09579999999999966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JI,1,0.8808000000000002,0.11919999999999975,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7877400000000003,0.21225999999999967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4323300000000003,0.5676699999999997,0.0,0.8808000000000002,0.11919999999999975,0.0,0.0,0.0,1.0,0.0,0.0
JIA,1,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9645899999999994,0.03541000000000061,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0
JJ,0,0.5402400000000007,0.0,0.4597599999999993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.5402400000000007,0.0,0.4597599999999993,0.0,0.0,1.0,0.0,0.0
JJA,0,0.8772000000000002,0.1227999999999998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7916099999999999,0.20839000000000008,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,0.8772000000000002,0.1227999999999998,0.0,0.0,0.0,0.0,0.9682100000000018,0.03178999999999821
JK,0,0.9616199999999999,0.03838000000000008,0.0,0.0,0.35580999999999996,0.64419,0.0,0.0,1.0,0.0,0.0,0.8829599999999997,0.11704000000000025,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.15330999999999984,0.8466900000000002,0.0,0.0,0.9616199999999999,0.03838000000000008,0.0,0.0,0.26373999999999986,0.7362600000000001,0.0,0.0
