Resource5_560925,Label_0,(case) last_phase_Vergunning verleend,(case) SUMleges_Large,Duration_2_L,Cumduration_2_S,Duration_2_M,Case ID,Cumduration_3_M,(case) includes_subcases_None,(case) casestatus_O,monitoringResource1_560872,monitoringResource3_2670601,Resource1_560925,Cumduration_2_M,(case) requestcomplete_True,Cumduration_2_L,monitoringResource1_560925,monitoringResource2_2670601,Resource3_560872,(case) includes_subcases_J,(case) termname_Termijn bezwaar en beroep 1,Cumduration_5_M,Resource5_560872,monitoringResource3_3273854,Cumduration_4_S,(case) parts_Bouw,Duration_2_S,Resource2_560872,Cumduration_3_L,Cumduration_5_S,(case) caseprocedure_Uitgebreid,(case) caseprocedure_None,Activity2_phase application received,monitoringResource4_560872,monitoringResource1_560912,monitoringResource3_560464,Resource4_560912,(case) SUMleges_Meidum,Activity1_register submission date request,Label,Label_1,Cumduration_4_M,(case) responsible_actor_560464.0,(case) responsible_actor_560912.0,(case) termname_None,Resource1_560872,Activity4_reception through OLO,Resource2_560925,Cumduration_3_S,Resource3_560912,(case) SUMleges_Short,Resource4_560872,monitoringResource2_560872,Activity2_OLO messaging active,Resource1_560912,(case) responsible_actor_4901428.0,(case) requestcomplete_False,Activity4_send confirmation receipt,Resource2_560912,monitoringResource4_2670601,Activity2_regular procedure without MER,monitoringResource5_560872,Duration_4_M,Resource4_560925,Resource5_560912,monitoringResource3_560872,Activity5_send confirmation receipt,Duration_3_M,(case) termname_Termijn tot besluit,Resource3_560925,Activity3_phase application received,monitoringResource4_3273854,monitoringResource5_3273854,(case) last_phase_Beschikking verzonden,(case) casestatus_G,Activity2_enter senddate acknowledgement,monitoringResource5_2670601,monitoringResource2_3273854,(case) includes_subcases_N,Duration_5_M
1,1,1,0,0,0.04765,0.95235,3944991,0.94317,0,0,0,0,1,0.95235,1,0,1,0,0,0,1,0.93399,0,1,0.03145,0,0.04765,0,0,0.06601,0,1,1,0,0,0,0,1,1,0,0,0.96855,0,0,0,0,0,1,0.05683,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
1,1,0,0,0,0.37291,0.62709,3946917,0.6639,0,0,0,0,1,0.62709,1,0,1,0,0,0,0,0.76569,0,0,0.2218,0,0.37291,0,0,0.23431,0,1,1,0,0,0,0,0,1,0,0,0.7782,0,0,0,0,0,1,0.3361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1
1,1,1,1,0,0.03667,0.96333,3956795,0.95262,0,1,0,0,1,0.96333,1,0,1,0,0,1,1,0.93966,0,1,0.02497,1,0.03667,0,0,0.06034,0,1,1,0,0,0,0,0,1,0,0,0.97503,1,0,0,0,0,1,0.04738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,3959188,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0.02398,0.97602,3961131,0.96342,0,0,1,0,0,0.97602,1,0,0,0,1,0,0,0.94623,1,0,0.0175,0,0.02398,1,0,0.05377,0,1,1,1,0,0,0,0,1,0,0,0.9825,0,0,1,1,0,0,0.03658,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,1,1,1,0,0,1,3971688,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,3983056,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,1,0.706989999999999,0,0.293010000000001,3985429,0.541410000000001,0,0,1,0,0,0.293010000000001,1,0.706989999999999,0,0,1,1,1,1,1,0,0,1,0,1,0.458589999999999,0,1,0,1,1,0,0,0,0,1,0,0,0.991410000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,3987090,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,1,3989495,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0.18256,0.81744,3990464,0.59829,0,0,1,0,0,0.81744,0,0,0,0,0,1,0,0.93993,0,1,0,1,0.18256,1,0.40171,0,1,0,0,0,0,0,0,1,1,1,1,0.99591,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
0,1,1,0,0,0,1,3995764,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0.99942,1,0,0,0,0,1,0,0.00058,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,3996339,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0.527550000000001,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.30462,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
0,0,1,0,0,0,1,3998742,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0.37399,0.62601,3999520,0.663,0,1,1,0,0,0.62601,1,0,0,0,1,1,1,0.76434,1,0,0.22342,1,0.37399,1,0,0.23566,0,1,1,1,0,0,0,1,1,0,0,0.77658,1,0,0,1,0,0,0.337,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,4000849,0.163860000000001,0,0,1,0,0,1,1,0,0,0,0,0,0,0.86064,1,0,0,0,0,0,0.836139999999999,0,0,1,0,0,0,0,0,0,1,0,0,0.673710000000001,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0,1,1,0,0,0.37435,0.62565,4002474,0.66273,0,0,1,0,0,0.62565,1,0,0,0,1,1,1,0.76416,1,0,0.2236,1,0.37435,1,0,0.23584,0,1,1,1,0,0,0,1,1,0,0,0.7764,0,0,0,1,0,0,0.33727,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4018622,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4022302,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4023204,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,4024862,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
0,1,1,1,0,0,1,4029139,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,4049993,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,0,0,0.1606,0.8394,4053702,0.84633,0,0,1,0,0,0.8394,1,0,0,0,1,1,1,0.87558,1,0,0.09769,0,0.1606,1,0,0.12442,0,1,1,1,0,0,0,1,1,0,0,0.90231,0,0,0,1,0,0,0.15367,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0.02155,0.97845,4054927,0.96558,0,0,1,0,0,0.97845,1,0,0,0,1,1,1,0.9474,1,0,0.01624,1,0.02155,1,0,0.0526,0,1,1,1,0,0,0,1,1,0,0,0.98376,0,0,0,1,0,0,0.03442,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,0,0,0,1,4059516,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1
0,1,0,1,0,0,1,4059770,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0.04459,0,0.95541,4060600,1,0,1,1,0,0,0.95541,1,0.04459,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,1,4062624,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,1,0,0,1,4064822,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,1,0,0,1,4074896,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
0,1,0,0,0,0,1,4082292,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,1,4088369,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
0,1,0,0,0,0,1,4089231,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4095381,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1,0,1,1,0,0,1,4106295,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,4106740,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1
0,1,1,0,0,0,1,4108657,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,1,0,0,1,4119215,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4121217,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,1,4122485,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,1,4123895,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0.25546,0.74454,4126409,0.76488,0,1,0,0,0,0.74454,1,0,0,0,0,0,1,0.82635,0,1,0.1534,0,0.25546,0,0,0.17365,0,1,1,0,1,0,1,1,1,0,0,0.8466,1,0,0,0,0,0,0.23512,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
0,1,0,0,0,0,1,4131861,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.19165,0.80835,4136476,0.81969,0,0,1,0,0,0.80835,0,0,0,0,1,1,0,0.85929,1,0,0.11587,0,0.19165,1,0,0.14071,1,0,1,1,0,0,0,0,1,1,1,0.88413,0,0,0,1,0,0,0.18031,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0.37363,0.62637,4154353,0.66336,0,0,1,0,0,0.62637,1,0,0,0,1,1,1,0.76461,1,0,0.22315,0,0.37363,1,0,0.23539,0,1,1,1,0,0,0,1,1,0,0,0.77685,0,0,0,1,0,0,0.33664,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0.37435,0.62565,4155126,0.66264,0,0,1,0,0,0.62565,1,0,0,0,1,0,0,0.7647,1,0,0.2236,0,0.37435,1,0,0.2353,0,1,1,1,0,0,0,0,1,0,0,0.7764,0,0,0,1,0,0,0.33736,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
0,1,0,0,0,0,1,4179549,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,4181492,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4182708,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,4184598,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4185583,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,1,0,0,1,4187307,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
0,1,1,1,0,0,1,4189633,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,4190319,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,0,1,4192414,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
0,1,1,0,0,0,1,4195381,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,0,0,1,4235729,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,1,4239070,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,4242727,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
1,1,1,0,0,0.05062,0.94938,4257337,0.94065,0,0,0,0,1,0.94938,1,0,0,0,0,1,1,0.93246,0,0,0.03325,1,0.05062,0,0,0.06754,0,1,0,0,0,1,0,1,1,0,0,0.96675,0,0,0,0,0,1,0.05935,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
0,1,1,0,0,0,1,4273727,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,4290084,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,1,0,0,1,4292909,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
0,1,1,0,0,0,1,4295300,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,1,1,0,0,1,4296905,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
0,1,1,0,0,0.37183,0.62817,4300694,0.66489,0,0,0,0,0,0.62817,1,0,0,0,0,0,0,0.76551,0,0,0.22207,0,0.37183,0,0,0.23449,0,1,0,1,1,0,1,0,1,0,0,0.77793,0,0,1,0,0,0,0.33511,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
0,1,0,1,0,0.37093,0.62907,4302151,0.66561,0,1,0,0,0,0.62907,1,0,0,0,0,1,0,0.76587,0,0,0.22153,0,0.37093,0,0,0.23413,0,1,0,0,1,1,1,0,1,0,0,0.77847,1,0,0,0,0,0,0.33439,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0.0472,0.9528,4305354,0.94362,0,0,0,0,0,0.9528,0,0,0,0,0,1,0,0.93408,0,0,0.03127,0,0.0472,0,0,0.06592,0,1,0,0,1,0,1,0,1,1,1,0.96873,0,0,1,0,0,0,0.05638,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,4308848,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0.998249999999999,1,0,0,1,0,1,0,0.00175,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
0,1,1,0,0,0,1,4312693,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,1,1,0,0,1,4314099,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0.15871,0.84129,4315761,0.84795,0,0,1,0,0,0.84129,1,0,0,0,1,1,1,0.87657,1,0,0.09661,0,0.15871,1,0,0.12343,1,0,0,0,0,0,0,0,1,0,0,0.90339,0,0,0,1,0,0,0.15205,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
0,1,1,1,0,0.15034,0.84966,4317392,0.85515,0,0,1,0,0,0.84966,1,0,0,0,1,1,1,0.8808,1,0,0.09166,1,0.15034,1,0,0.1192,0,1,0,0,0,1,0,0,1,0,0,0.90834,0,0,0,1,0,0,0.14485,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
1,1,1,1,0,0.373,0.627,4317771,0.66381,0,1,0,0,1,0.627,1,0,1,0,0,1,1,0.76479,0,0,0.22279,1,0.373,0,0,0.23521,0,0,0,0,0,1,0,0,1,0,0,0.77721,1,0,0,0,0,1,0.33619,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1
